timestamp,seq,key,aRMSx,aRMSy,aRMSz,vRMSx,vRMSy,vRMSz,temperature,aucausticRMS,extra,mac
1777885170362,4655,RMS,0.053884,0.109747,0.057834,0.592545,1.186048,0.577788,26.7014,55.9387,,E4:65:B8:2C:73:48
1777885177325,4662,RMS,0.056232,0.105321,0.056724,0.506886,0.949392,0.549365,26.8233,55.5646,,E4:65:B8:2C:73:48
1777885184304,4669,RMS,0.055947,0.105731,0.0592,0.544416,1.144981,0.644172,26.53012,55.48712,,E4:65:B8:2C:73:48
1777885191265,4676,RMS,0.055289,0.104628,0.058472,0.509862,1.19654,0.548942,26.55465,55.0324,,E4:65:B8:2C:73:48
1777885198423,4683,RMS,0.056101,0.109958,0.056975,0.442767,0.957802,0.614817,26.55465,52.88216,,E4:65:B8:2C:73:48
1777885205384,4690,RMS,0.056874,0.108844,0.058583,0.572737,1.0688,0.557659,26.53018,54.73941,,E4:65:B8:2C:73:48
1777885212346,4697,RMS,0.055809,0.103711,0.060306,0.534103,1.210826,0.699965,26.57912,53.3736,,E4:65:B8:2C:73:48
1777885219312,4704,RMS,0.054428,0.103063,0.058284,0.57703,1.110446,0.542166,25.96249,55.26223,,E4:65:B8:2C:73:48
1777885226273,4711,RMS,0.056851,0.109025,0.0564,0.608645,1.250682,0.64841,26.62796,54.81782,,E4:65:B8:2C:73:48
1777885233441,4718,RMS,0.055599,0.110347,0.056788,0.548523,0.976942,0.75349,26.43214,54.82212,,E4:65:B8:2C:73:48
1777885240404,4725,RMS,0.055962,0.105814,0.057105,0.746565,1.150592,0.538049,26.40767,55.50305,,E4:65:B8:2C:73:48
1777885247367,4732,RMS,0.054775,0.109723,0.056459,0.57088,1.170564,0.467945,26.57912,55.51889,,E4:65:B8:2C:73:48
1777885254330,4739,RMS,0.05508,0.105352,0.058529,0.588325,1.073038,0.633932,26.48116,55.42153,,E4:65:B8:2C:73:48
1777885261302,4746,RMS,0.055261,0.10731,0.057626,0.532627,1.042319,0.695035,26.57905,54.74926,,E4:65:B8:2C:73:48
1777885268257,4753,RMS,0.054639,0.110444,0.057044,0.580027,1.547473,0.558268,26.72572,55.00651,,E4:65:B8:2C:73:48
1777885275426,4760,RMS,0.056696,0.107679,0.058776,0.594469,1.365158,0.785467,26.99282,54.79266,,E4:65:B8:2C:73:48
1777885282388,4767,RMS,0.055012,0.108676,0.056543,0.462082,1.057784,0.646337,26.3833,54.321,,E4:65:B8:2C:73:48
1777885289355,4774,RMS,0.055512,0.108219,0.057769,0.466499,0.981344,0.541864,26.45674,50.90809,,E4:65:B8:2C:73:48
1777885296317,4781,RMS,0.05579,0.108262,0.05738,0.579,1.210915,0.557228,26.50556,54.44629,,E4:65:B8:2C:73:48
1777885303287,4788,RMS,0.054676,0.106807,0.055564,0.56993,1.320853,0.534698,26.65244,56.38661,,E4:65:B8:2C:73:48
1777885310463,4795,RMS,0.05719,0.108299,0.057473,0.526471,1.073199,0.564943,26.43209,53.81993,,E4:65:B8:2C:73:48
1777885317412,4802,RMS,0.055824,0.103403,0.057375,0.650938,1.288589,0.593193,26.53017,54.43975,,E4:65:B8:2C:73:48
1777885324372,4809,RMS,0.055088,0.109598,0.059557,0.594735,0.984467,0.644901,26.43228,55.57692,,E4:65:B8:2C:73:48
1777885331335,4816,RMS,0.05724,0.103924,0.056858,0.513166,0.96317,0.550869,26.67676,55.21274,,E4:65:B8:2C:73:48
1777885338299,4823,RMS,0.055898,0.10565,0.057224,0.518852,1.034917,0.512797,26.74999,55.96162,,E4:65:B8:2C:73:48
1777885345295,4830,RMS,0.0567,0.109344,0.057962,0.566423,1.190647,0.520172,26.45666,55.5051,,E4:65:B8:2C:73:48
1777885352430,4837,RMS,0.055924,0.104283,0.056225,0.55401,1.026213,0.638426,26.03847,55.4808,,E4:65:B8:2C:73:48
1777885359393,4844,RMS,0.056614,0.105462,0.056145,0.552401,1.065863,0.613107,26.55465,53.8766,,E4:65:B8:2C:73:48
1777885366356,4851,RMS,0.05628,0.109109,0.058844,0.582735,1.152169,0.574293,26.40782,54.05931,,E4:65:B8:2C:73:48
1777885373320,4858,RMS,0.056291,0.10815,0.058708,0.520181,1.036618,0.623945,26.53018,56.04826,,E4:65:B8:2C:73:48
1777885380487,4865,RMS,0.056037,0.109656,0.057101,0.550084,1.206633,0.715193,26.57905,53.93943,,E4:65:B8:2C:73:48
1777885387452,4872,RMS,0.054629,0.10524,0.056833,0.534065,0.971687,0.536206,26.48121,55.24146,,E4:65:B8:2C:73:48
1777885394418,4879,RMS,0.055619,0.107147,0.058391,0.621827,1.219395,0.527311,26.77434,55.16388,,E4:65:B8:2C:73:48
1777885401377,4886,RMS,0.057083,0.108152,0.056423,0.518192,1.26608,0.542524,26.48125,54.85891,,E4:65:B8:2C:73:48
1777885408340,4893,RMS,0.058035,0.107669,0.057706,0.728983,1.243038,0.730632,26.33422,55.93324,,E4:65:B8:2C:73:48
1777885415508,4900,RMS,0.055139,0.108694,0.059247,0.589743,1.194353,0.648763,26.40771,55.46287,,E4:65:B8:2C:73:48
1777885422272,4907,RMS,0.056706,0.110312,0.058381,0.635575,1.222371,0.740966,26.45671,55.02217,,E4:65:B8:2C:73:48
1777885429455,4914,RMS,0.054554,0.108005,0.057546,0.491252,1.102879,0.513062,26.45675,54.19706,,E4:65:B8:2C:73:48
1777885436404,4921,RMS,0.054472,0.110093,0.057808,0.427934,1.127434,0.489031,26.57912,55.03265,,E4:65:B8:2C:73:48
1777885443362,4928,RMS,0.055421,0.107367,0.056573,0.62975,1.381691,0.607895,26.5542,55.25724,,E4:65:B8:2C:73:48
1777885450331,4935,RMS,0.055731,0.107926,0.058501,0.450746,0.945774,0.597365,26.72419,55.49158,,E4:65:B8:2C:73:48
1777885457498,4942,RMS,0.055797,0.110145,0.057383,0.667389,1.136385,0.509573,26.62787,55.42265,,E4:65:B8:2C:73:48
1777885464456,4949,RMS,0.05691,0.107153,0.056729,0.560195,0.917356,0.579793,26.60352,54.2101,,E4:65:B8:2C:73:48
1777885471421,4956,RMS,0.055457,0.106604,0.056699,0.626579,1.219245,0.645651,26.35883,51.17738,,E4:65:B8:2C:73:48
1777885478392,4963,RMS,0.056902,0.105093,0.05639,0.62921,1.030336,0.499211,26.62724,55.1181,,E4:65:B8:2C:73:48
1777885485352,4970,RMS,0.055009,0.109291,0.055517,0.735855,1.226999,0.515488,26.40784,54.8214,,E4:65:B8:2C:73:48
1777885492315,4977,RMS,0.05665,0.107922,0.056183,0.684371,1.091804,0.509492,26.48121,55.73489,,E4:65:B8:2C:73:48
1777885499477,4984,RMS,0.057448,0.109746,0.05642,0.607092,1.253631,0.56393,26.38323,54.93922,,E4:65:B8:2C:73:48
1777885506460,4991,RMS,0.056556,0.105296,0.057141,0.701238,1.055434,0.462879,26.30967,54.6559,,E4:65:B8:2C:73:48
1777885513408,4998,RMS,0.056745,0.107293,0.055595,0.550903,1.293064,0.453349,26.50565,53.58453,,E4:65:B8:2C:73:48
1777885520370,5005,RMS,0.054985,0.106011,0.058302,0.496141,1.172151,0.653511,26.50571,56.63513,,E4:65:B8:2C:73:48
1777885527330,5012,RMS,0.056345,0.106357,0.060003,0.658785,1.100446,0.631369,26.50565,55.54179,,E4:65:B8:2C:73:48
1777885534501,5019,RMS,0.056125,0.10706,0.056478,0.581192,1.281014,0.461498,26.23651,55.59441,,E4:65:B8:2C:73:48
1777885541461,5026,RMS,0.056962,0.108112,0.057252,0.55179,0.981209,0.582736,26.40773,56.0732,,E4:65:B8:2C:73:48
1777885548432,5033,RMS,0.062415,0.109872,0.05302,1.939152,1.976984,0.935534,26.5544,50.57301,,E4:65:B8:2C:73:48
1777885555408,5040,RMS,0.065288,0.109808,0.068337,2.227561,1.859826,1.66406,26.50561,51.37855,,E4:65:B8:2C:73:48
1777885562354,5047,RMS,0.057713,0.110879,0.065,0.512768,1.169574,0.720023,26.72576,46.66834,,E4:65:B8:2C:73:48
1777885569335,5054,RMS,0.056058,0.109092,0.064231,0.598948,1.362076,0.757268,26.53012,51.82068,,E4:65:B8:2C:73:48
1777885576283,5061,RMS,0.061769,0.110997,0.071554,1.743749,2.051795,2.12008,26.55456,51.32281,,E4:65:B8:2C:73:48
1777885583447,5068,RMS,0.057603,0.11359,0.054665,0.854693,1.280402,0.622347,26.62803,51.29198,,E4:65:B8:2C:73:48
1777885590409,5075,RMS,0.05573,0.110418,0.065806,0.649142,1.444294,0.825257,26.16143,51.18148,,E4:65:B8:2C:73:48
1777885597374,5082,RMS,0.057656,0.112849,0.064705,0.471503,1.214817,0.644958,26.65244,51.64442,,E4:65:B8:2C:73:48
1777885604340,5089,RMS,0.061786,0.114191,0.069944,1.050143,1.237098,1.111002,26.62803,50.56244,,E4:65:B8:2C:73:48
1777885611504,5096,RMS,0.05865,0.107422,0.067403,0.618162,1.223849,0.933936,26.43217,51.35865,,E4:65:B8:2C:73:48
1777885618469,5103,RMS,0.056954,0.110731,0.06558,0.544818,1.018082,0.632485,26.60353,52.34466,,E4:65:B8:2C:73:48
1777885625435,5110,RMS,0.056342,0.109827,0.067218,0.695751,1.419824,1.109101,26.57911,51.74524,,E4:65:B8:2C:73:48
1777885632394,5117,RMS,0.057497,0.109911,0.066466,0.542318,1.088204,0.636222,26.628,52.31176,,E4:65:B8:2C:73:48
1777885639355,5124,RMS,0.056358,0.109533,0.065695,0.554971,1.266547,0.807859,26.50565,51.89326,,E4:65:B8:2C:73:48
1777885646322,5131,RMS,1.445853,0.975219,3.145066,3.069946,7.927273,6.853151,26.99468,114.7448,,E4:65:B8:2C:73:48
1777885653491,5138,RMS,0.916231,0.946907,2.62176,2.182882,8.210032,5.390658,26.13744,144.4881,,E4:65:B8:2C:73:48
1777885660456,5145,RMS,0.713492,0.587379,1.119528,1.526583,4.965039,2.730964,26.62803,147.5517,,E4:65:B8:2C:73:48
1777885667418,5152,RMS,0.716082,0.614353,0.974628,1.490529,5.145263,2.836718,26.579,147.8555,,E4:65:B8:2C:73:48
1777885674396,5159,RMS,0.694584,0.330493,1.038302,1.352324,2.417289,2.417931,26.67685,148.4081,,E4:65:B8:2C:73:48
1777885681353,5166,RMS,0.735941,0.322508,0.869692,1.4215,2.241605,2.302217,26.57911,147.291,,E4:65:B8:2C:73:48
1777885688514,5173,RMS,0.72982,0.322156,0.883249,1.429999,2.067234,2.397294,26.57906,146.9924,,E4:65:B8:2C:73:48
1777885695480,5180,RMS,0.711142,0.318134,1.060702,1.371637,2.129275,2.568661,26.45666,149.3779,,E4:65:B8:2C:73:48
1777885702457,5187,RMS,0.678133,0.322081,1.003718,1.388232,2.043241,2.540936,26.94565,148.6174,,E4:65:B8:2C:73:48
1777885709404,5194,RMS,0.716529,0.31167,0.899248,1.530612,1.878626,2.364761,26.67691,147.6944,,E4:65:B8:2C:73:48
1777885716362,5201,RMS,0.727728,0.30988,0.761855,1.49436,1.791195,2.18575,26.65249,149.1138,,E4:65:B8:2C:73:48
1777885723326,5208,RMS,0.738291,0.302995,0.707545,1.459094,2.091271,2.063603,26.60358,151.5976,,E4:65:B8:2C:73:48
1777885730507,5215,RMS,0.733093,0.288957,0.657276,1.444543,1.779433,2.019689,26.33219,151.0448,,E4:65:B8:2C:73:48
1777885737460,5222,RMS,0.73734,0.293873,0.637903,1.500398,1.743854,2.054165,27.14119,149.9252,,E4:65:B8:2C:73:48
1777885744420,5229,RMS,0.732397,0.278827,0.650244,1.561095,1.646045,2.015183,26.57911,145.3536,,E4:65:B8:2C:73:48
1777885751392,5236,RMS,0.742601,0.283397,0.621015,1.510002,1.588093,2.014919,26.7502,147.2641,,E4:65:B8:2C:73:48
1777885758355,5243,RMS,0.674033,0.268273,0.618655,1.524947,1.575722,2.142747,26.70141,150.7913,,E4:65:B8:2C:73:48
1777885765526,5250,RMS,0.7331,0.281806,0.638747,1.466608,1.480866,2.012733,26.7498,148.586,,E4:65:B8:2C:73:48
1777885772486,5257,RMS,0.715322,0.268541,0.620627,1.452342,1.780644,2.010722,27.14126,148.3379,,E4:65:B8:2C:73:48
1777885779440,5264,RMS,0.720595,0.275491,0.614577,1.45614,1.51535,2.020486,26.92143,148.9116,,E4:65:B8:2C:73:48
1777885786406,5271,RMS,0.664111,0.267188,0.648168,1.331098,1.626524,2.123372,27.16555,151.1119,,E4:65:B8:2C:73:48
1777885793581,5278,RMS,0.670287,0.269107,0.647521,1.312896,1.620141,2.176,26.94577,151.824,,E4:65:B8:2C:73:48
1777885800351,5285,RMS,0.663257,0.270439,0.65195,1.248849,1.564289,2.123132,26.99462,150.1362,,E4:65:B8:2C:73:48
1777885807499,5292,RMS,0.653798,0.264685,0.673518,1.241936,1.475626,2.161238,27.0192,149.8558,,E4:65:B8:2C:73:48
1777885814485,5299,RMS,0.647008,0.268146,0.682297,1.234776,1.501014,2.252386,26.94575,150.049,,E4:65:B8:2C:73:48
1777885821425,5306,RMS,0.626052,0.268928,0.735099,1.2364,1.421688,2.251938,27.09271,149.6031,,E4:65:B8:2C:73:48
1777885828396,5313,RMS,0.614947,0.26203,0.742306,1.253415,1.826136,2.251642,27.21472,148.6868,,E4:65:B8:2C:73:48
1777885835558,5320,RMS,0.628987,0.260057,0.733216,1.234573,1.447641,2.333386,27.21459,145.4963,,E4:65:B8:2C:73:48
1777885842522,5327,RMS,0.643614,0.261768,0.705433,1.259013,1.60551,2.277063,27.62988,151.4946,,E4:65:B8:2C:73:48
1777885849484,5334,RMS,0.631702,0.257197,0.71627,1.295641,1.422065,2.32567,27.70344,151.8264,,E4:65:B8:2C:73:48
1777885856447,5341,RMS,0.618322,0.261913,0.731025,1.232619,1.442997,2.246701,27.48135,152.1386,,E4:65:B8:2C:73:48
1777885863410,5348,RMS,0.614025,0.261777,0.749916,1.297309,1.522223,2.272536,27.53272,154.7905,,E4:65:B8:2C:73:48
1777885870581,5355,RMS,0.611592,0.267631,0.7461,1.235417,1.625419,2.25596,27.55725,153.3327,,E4:65:B8:2C:73:48
1777885877540,5362,RMS,0.600891,0.270131,0.770922,1.147669,1.372854,2.336265,27.62988,149.5697,,E4:65:B8:2C:73:48
1777885884504,5369,RMS,0.585003,0.282568,0.766795,1.169799,1.541476,2.322401,27.77715,150.2938,,E4:65:B8:2C:73:48
1777885891466,5376,RMS,0.592045,0.275295,0.751793,1.14693,1.399411,2.304356,27.70378,149.215,,E4:65:B8:2C:73:48
1777885898439,5383,RMS,0.588603,0.270468,0.740299,1.298275,1.607054,2.273399,27.87482,149.6646,,E4:65:B8:2C:73:48
1777885905416,5390,RMS,0.582,0.278635,0.722025,1.133917,1.56056,2.240028,28.33924,157.717,,E4:65:B8:2C:73:48
1777885912666,5397,RMS,0.578755,0.283204,0.709096,1.158041,1.542324,2.238223,28.3875,166.7636,,E4:65:B8:2C:73:48
1777885913440,,,,,,,,,,,,
1777885937342,5422,RMS,0.573469,0.276322,0.679038,1.292723,2.044304,2.263722,28.437,170.7298,,E4:65:B8:2C:73:48
1777885939901,5424,RMS,0.573204,0.277519,0.664475,1.162128,1.450944,2.29674,28.41237,163.4774,,E4:65:B8:2C:73:48
1777885946970,5431,RMS,0.586704,0.264433,0.646091,1.251118,1.679744,2.179438,28.06974,182.6062,,E4:65:B8:2C:73:48
1777885953947,5438,RMS,0.593198,0.279561,0.681265,1.158352,1.625441,2.359972,28.2898,164.3456,,E4:65:B8:2C:73:48
1777885961100,5445,RMS,0.608077,0.290035,0.627498,1.259408,1.695244,2.225898,28.43663,188.4989,,E4:65:B8:2C:73:48
1777885967961,5452,RMS,0.610805,0.291225,0.614829,1.172368,1.466217,2.195635,28.51034,183.2896,,E4:65:B8:2C:73:48
1777885975039,5459,RMS,0.582465,0.272232,0.667746,1.115154,1.558038,2.23248,28.58366,169.6335,,E4:65:B8:2C:73:48
1777885981992,5466,RMS,0.577294,0.290662,0.676066,1.158606,1.640177,2.281128,28.73002,187.5466,,E4:65:B8:2C:73:48
1777885989364,5473,RMS,0.607658,0.257205,0.561537,1.22697,1.498443,2.070937,28.73011,167.8465,,E4:65:B8:2C:73:48
1777885996021,5480,RMS,0.59161,0.298741,0.654236,1.263326,1.709334,2.301897,28.90117,159.6915,,E4:65:B8:2C:73:48
1777886003105,5487,RMS,0.584688,0.287025,0.650529,1.211043,1.630951,2.293123,29.02328,218.4098,,E4:65:B8:2C:73:48
1777886010048,5494,RMS,0.575578,0.289284,0.621527,1.164559,1.822025,2.141166,29.31498,223.0188,,E4:65:B8:2C:73:48
1777886017010,5501,RMS,0.572917,0.295124,0.654193,1.226392,1.833365,2.198107,29.19402,183.6364,,E4:65:B8:2C:73:48
1777886024074,5508,RMS,0.588578,0.298774,0.640015,1.150897,1.591766,2.177248,29.16973,207.8082,,E4:65:B8:2C:73:48
1777886030942,5515,RMS,0.580954,0.271448,0.565996,1.107733,1.756501,2.050051,29.07174,196.4245,,E4:65:B8:2C:73:48
1777886038112,5522,RMS,0.613275,0.271051,0.550868,1.224835,1.772957,2.083358,29.36512,201.7467,,E4:65:B8:2C:73:48
1777886045383,5529,RMS,0.610572,0.273275,0.592497,1.175716,1.605777,2.036433,29.16444,185.7366,,E4:65:B8:2C:73:48
1777886052044,5536,RMS,0.58297,0.302413,0.651219,1.131643,1.529151,2.241393,29.48725,186.5151,,E4:65:B8:2C:73:48
1777886059001,5543,RMS,0.640976,0.278653,0.595979,1.292115,1.601548,2.164455,29.68253,224.5194,,E4:65:B8:2C:73:48
1777886065956,5550,RMS,0.633851,0.265354,0.603254,1.276786,1.652331,2.121987,29.36469,176.7478,,E4:65:B8:2C:73:48
1777886072924,5557,RMS,0.587299,0.262812,0.57362,1.138779,1.673556,2.046175,29.60916,145.5038,,E4:65:B8:2C:73:48
1777886079888,5564,RMS,0.588424,0.280611,0.588631,1.131915,1.567249,2.091591,29.04276,176.3994,,E4:65:B8:2C:73:48
1777886087157,5571,RMS,0.605533,0.277366,0.591098,1.265304,1.688048,2.084939,29.2641,153.406,,E4:65:B8:2C:73:48
1777886094018,5578,RMS,0.591295,0.281655,0.606576,1.257578,1.686506,2.286226,29.63363,154.882,,E4:65:B8:2C:73:48
1777886100979,5585,RMS,0.599818,0.288722,0.623129,1.346456,1.592809,2.282124,29.73148,163.6377,,E4:65:B8:2C:73:48
1777886108149,5592,RMS,0.596971,0.27662,0.586379,1.218594,1.646408,2.287935,30.4145,144.6048,,E4:65:B8:2C:73:48
1777886115108,5599,RMS,0.594091,0.291138,0.568322,1.208557,1.531856,2.273871,29.68249,157.2738,,E4:65:B8:2C:73:48
1777886122086,5606,RMS,0.597686,0.276441,0.565495,1.112806,1.449577,2.04625,29.70321,145.4268,,E4:65:B8:2C:73:48
1777886129042,5613,RMS,0.60172,0.300451,0.580549,1.167621,1.507455,2.118031,29.82907,143.2594,,E4:65:B8:2C:73:48
1777886135895,5620,RMS,0.596841,0.286362,0.558462,1.169921,1.670284,2.153167,30.02433,143.8865,,E4:65:B8:2C:73:48
1777886142973,5627,RMS,0.602229,0.28384,0.538805,1.210415,1.456391,2.107274,30.1706,136.4084,,E4:65:B8:2C:73:48
1777886149926,5634,RMS,0.599773,0.288874,0.568077,1.201566,1.459664,2.011404,30.12159,145.2718,,E4:65:B8:2C:73:48
1777886156888,5641,RMS,0.591358,0.298342,0.637989,1.166039,1.591478,2.277855,30.17084,145.5445,,E4:65:B8:2C:73:48
1777886164062,5648,RMS,0.597447,0.288838,0.607416,1.115092,1.443589,2.184196,30.31661,145.5653,,E4:65:B8:2C:73:48
1777886171126,5655,RMS,0.604252,0.300137,0.558888,1.200342,1.430522,2.145171,30.68308,146.0303,,E4:65:B8:2C:73:48
1777886177983,5662,RMS,0.582992,0.280957,0.589655,1.142054,1.798355,2.227714,30.46353,143.9713,,E4:65:B8:2C:73:48
1777886184953,5669,RMS,0.603438,0.289736,0.586652,1.206747,1.48395,2.235166,30.17072,144.3058,,E4:65:B8:2C:73:48
1777886192117,5676,RMS,0.589365,0.309476,0.559524,1.278312,1.4821,2.079879,30.53644,142.146,,E4:65:B8:2C:73:48
1777886199087,5683,RMS,0.592496,0.276862,0.599018,1.290709,1.653335,2.269785,30.46314,137.9451,,E4:65:B8:2C:73:48
1777886208498,5690,RMS,0.586251,0.274695,0.591635,1.201337,1.586503,2.27361,30.6829,145.9455,,E4:65:B8:2C:73:48
1777886212994,5697,RMS,0.594769,0.295333,0.557839,1.296354,1.446587,2.112098,30.90223,144.7161,,E4:65:B8:2C:73:48
1777886219970,5704,RMS,0.576619,0.280878,0.562156,1.174868,1.665341,2.172404,30.87808,144.0576,,E4:65:B8:2C:73:48
1777886226930,5711,RMS,0.577622,0.29869,0.553262,1.261446,1.456558,2.157632,30.97594,148.1546,,E4:65:B8:2C:73:48
1777886234111,5718,RMS,0.579476,0.280551,0.627841,1.312067,1.638994,2.351736,31.00024,140.0862,,E4:65:B8:2C:73:48
1777886241064,5725,RMS,0.579115,0.299575,0.623271,1.27584,1.705321,2.273259,30.87814,144.7749,,E4:65:B8:2C:73:48
1777886247926,5732,RMS,0.588405,0.261985,0.593008,1.203633,1.409197,2.18422,31.12213,145.5887,,E4:65:B8:2C:73:48
1777886254989,5739,RMS,0.589502,0.269421,0.581744,1.287393,1.594102,2.288118,31.34184,143.7268,,E4:65:B8:2C:73:48
1777886261951,5746,RMS,0.590242,0.279665,0.579785,1.216796,1.634329,2.284019,31.34184,145.5661,,E4:65:B8:2C:73:48
1777886269126,5753,RMS,0.56319,0.283757,0.533361,1.115684,1.817827,2.123947,31.34184,143.0891,,E4:65:B8:2C:73:48
1777886276082,5760,RMS,0.5837,0.27548,0.615631,1.212521,1.459324,2.359895,31.36616,144.984,,E4:65:B8:2C:73:48
1777886283050,5767,RMS,0.58248,0.276017,0.558609,1.231278,1.589809,2.161046,31.53682,142.0633,,E4:65:B8:2C:73:48
1777886290010,5774,RMS,0.590579,0.303125,0.615022,1.270836,1.813159,2.27163,31.56132,143.4642,,E4:65:B8:2C:73:48
1777886297001,5781,RMS,0.580885,0.292429,0.598592,1.298327,1.716458,2.288422,31.09601,144.6299,,E4:65:B8:2C:73:48
1777886303939,5788,RMS,0.592409,0.275289,0.607692,1.306656,1.540732,2.30866,31.53668,136.7493,,E4:65:B8:2C:73:48
1777886311104,5795,RMS,0.588055,0.284366,0.579659,1.320862,1.653828,2.2985,31.56129,141.8617,,E4:65:B8:2C:73:48
1777886318071,5802,RMS,0.609441,0.30185,0.655734,1.301152,1.455521,2.354142,31.68314,143.6159,,E4:65:B8:2C:73:48
1777886325036,5809,RMS,0.596288,0.278987,0.612479,1.288613,1.434021,2.302575,31.58565,135.1887,,E4:65:B8:2C:73:48
1777886331999,5816,RMS,0.57778,0.281495,0.611001,1.24907,1.450509,2.315866,31.85348,138.4923,,E4:65:B8:2C:73:48
1777886338957,5823,RMS,0.578239,0.269336,0.57606,1.216612,1.478091,2.165639,31.65823,143.4555,,E4:65:B8:2C:73:48
1777886345926,5830,RMS,0.591973,0.284833,0.569786,1.280287,1.595743,2.152506,31.90263,143.2177,,E4:65:B8:2C:73:48
1777886353089,5837,RMS,0.606082,0.280035,0.656463,1.294282,1.54295,2.366857,32.36513,140.9246,,E4:65:B8:2C:73:48
1777886360053,5844,RMS,0.588093,0.300176,0.541433,1.267877,1.536803,2.219148,32.34119,142.2832,,E4:65:B8:2C:73:48
1777886367018,5851,RMS,0.599705,0.268683,0.616639,1.190401,1.516416,2.278257,32.12156,142.6229,,E4:65:B8:2C:73:48
1777886374083,5858,RMS,0.591453,0.304423,0.566931,1.248781,1.713899,2.290185,32.29251,140.3153,,E4:65:B8:2C:73:48
1777886380941,5865,RMS,0.581618,0.294354,0.535467,1.2518,1.462933,2.196278,32.46299,138.7807,,E4:65:B8:2C:73:48
1777886388124,5872,RMS,0.589176,0.271126,0.567926,1.249659,1.463893,2.27947,32.65805,140.521,,E4:65:B8:2C:73:48
1777886395073,5879,RMS,0.603406,0.306476,0.630445,1.267638,1.465282,2.329598,32.77998,136.5373,,E4:65:B8:2C:73:48
1777886402045,5886,RMS,0.582504,0.304886,0.568528,1.207156,1.330003,2.250239,32.6579,141.1145,,E4:65:B8:2C:73:48
1777886409004,5893,RMS,0.580738,0.279748,0.557891,1.260489,1.35902,2.248663,32.73131,139.2952,,E4:65:B8:2C:73:48
1777886415964,5900,RMS,0.590285,0.287983,0.561852,1.285963,1.418965,2.23522,32.70656,135.5777,,E4:65:B8:2C:73:48
1777886422925,5907,RMS,0.58221,0.287711,0.546581,1.29757,1.502191,2.260402,32.68253,141.061,,E4:65:B8:2C:73:48
1777886430099,5914,RMS,0.596635,0.269877,0.56163,1.527574,1.614831,2.199889,32.92617,137.0718,,E4:65:B8:2C:73:48
1777886437058,5921,RMS,0.60133,0.269496,0.546981,1.300959,1.353235,2.211243,32.92613,141.0817,,E4:65:B8:2C:73:48
1777886444029,5928,RMS,0.606426,0.281523,0.579556,1.290795,1.504009,2.241612,32.60851,141.1481,,E4:65:B8:2C:73:48
1777886450984,5935,RMS,0.644899,0.264606,0.606512,1.406823,1.512759,2.304289,32.97484,142.2923,,E4:65:B8:2C:73:48
1777886457945,5942,RMS,0.62636,0.298173,0.71537,1.410328,1.409661,2.356092,32.87746,139.2615,,E4:65:B8:2C:73:48
1777886465116,5949,RMS,0.624663,0.292143,0.598665,1.383663,1.555993,2.286951,32.92614,138.706,,E4:65:B8:2C:73:48
1777886472077,5956,RMS,0.638045,0.286874,0.699603,1.389172,1.402475,2.384973,33.12106,141.1318,,E4:65:B8:2C:73:48
1777886479041,5963,RMS,0.609839,0.277617,0.572444,1.345174,1.160476,2.238354,33.09645,139.5829,,E4:65:B8:2C:73:48
1777886486004,5970,RMS,0.633736,0.262915,0.676192,1.411409,1.450019,2.266918,33.26717,138.114,,E4:65:B8:2C:73:48
1777886493205,5977,RMS,0.634691,0.287551,0.670088,1.395848,1.596714,2.295831,33.24275,141.1219,,E4:65:B8:2C:73:48
1777886500237,5984,RMS,0.619422,0.274952,0.648111,1.478432,1.376923,2.261417,33.16977,139.3462,,E4:65:B8:2C:73:48
1777886507201,5991,RMS,0.642041,0.283581,0.658757,1.415093,1.304974,2.353929,33.26719,133.8874,,E4:65:B8:2C:73:48
1777886513962,5998,RMS,0.636734,0.282404,0.633807,1.399815,1.18755,2.301823,32.94705,138.5152,,E4:65:B8:2C:73:48
1777886521024,6005,RMS,0.626877,0.24309,0.597868,1.377356,1.188111,2.271487,33.34018,137.828,,E4:65:B8:2C:73:48
1777886527989,6012,RMS,0.647062,0.264523,0.714059,1.459451,1.365335,2.242892,33.41322,134.668,,E4:65:B8:2C:73:48
1777886534949,6019,RMS,0.613333,0.253249,0.600338,1.394979,1.240365,2.208747,33.36361,142.5987,,E4:65:B8:2C:73:48
1777886542150,6026,RMS,0.607144,0.268734,0.589199,1.499252,1.350362,2.252835,33.6081,134.1488,,E4:65:B8:2C:73:48
1777886563005,6047,RMS,0.626974,0.246775,0.700057,1.438376,1.322593,2.216854,33.68116,137.6955,,E4:65:B8:2C:73:48
1777886570173,6054,RMS,0.610198,0.285604,0.64248,1.432713,1.26575,2.206006,33.82718,139.1979,,E4:65:B8:2C:73:48
1777886577136,6061,RMS,0.62297,0.239267,0.591246,1.455394,1.158978,2.205108,33.80302,141.3748,,E4:65:B8:2C:73:48
1777886584103,6068,RMS,0.6199,0.252303,0.653128,1.456502,1.279512,2.234831,34.36052,141.3492,,E4:65:B8:2C:73:48
1777886591064,6075,RMS,0.622394,0.241599,0.683113,1.514018,1.094445,2.240934,34.16818,138.0853,,E4:65:B8:2C:73:48
1777886598026,6082,RMS,0.629124,0.246405,0.7282,1.438572,1.20156,2.307229,34.07023,135.2324,,E4:65:B8:2C:73:48
1777886604989,6089,RMS,0.606773,0.264026,0.654931,1.439037,1.294758,2.241157,33.70547,139.7536,,E4:65:B8:2C:73:48
