

RMS,339,0.05599,0.111333,0.060498,0.526178,0.996439,0.598681,23.07707,35.87172,54.36163,E4:65:B8:2C:73:48
RMS,346,0.059193,0.111454,0.058642,0.590022,1.100148,0.690224,23.24878,35.36746,52.27221,E4:65:B8:2C:73:48
RMS,353,0.058686,0.111348,0.058799,0.641758,1.225928,0.645388,23.24877,35.78388,53.68115,E4:65:B8:2C:73:48
RMS,360,0.057101,0.113861,0.058688,0.524783,1.162613,0.599657,23.17523,35.60713,52.97684,E4:65:B8:2C:73:48
RMS,367,0.057453,0.109738,0.058855,0.604332,1.456897,0.650091,23.1507,35.79253,54.13605,E4:65:B8:2C:73:48
RMS,374,0.056957,0.113235,0.060168,0.546497,1.287079,0.714835,23.17515,34.52563,49.13154,E4:65:B8:2C:73:48
RMS,381,0.057458,0.109094,0.059049,0.545392,1.040339,0.64436,23.19975,35.57383,52.7891,E4:65:B8:2C:73:48
RMS,388,0.0554,0.112426,0.060602,0.503539,1.382074,0.617564,23.3951,35.62254,52.99998,E4:65:B8:2C:73:48
RMS,395,0.05653,0.109457,0.058213,0.684897,1.082734,0.691528,22.31278,35.31174,51.98951,E4:65:B8:2C:73:48
RMS,402,0.055772,0.10724,0.060447,0.471399,1.01484,0.637197,23.19958,35.59901,52.64435,E4:65:B8:2C:73:48
RMS,409,0.055428,0.108153,0.058151,0.603846,1.046042,0.67727,23.15054,35.93808,54.95283,E4:65:B8:2C:73:48
RMS,416,0.057503,0.109143,0.059072,0.511179,1.160663,0.522155,23.24878,35.75725,53.67377,E4:65:B8:2C:73:48
RMS,423,0.057309,0.106796,0.060778,0.538888,1.048744,0.740368,23.24875,35.54462,52.64349,E4:65:B8:2C:73:48
RMS,430,0.055632,0.10657,0.061548,0.381301,1.005146,0.589519,23.02791,35.65923,53.06813,E4:65:B8:2C:73:48
RMS,437,0.056891,0.106849,0.058967,0.479521,1.046684,0.652361,23.37031,35.37667,52.41113,E4:65:B8:2C:73:48
RMS,444,0.055684,0.107818,0.057467,0.546186,0.999006,0.638741,23.15072,35.63898,53.0082,E4:65:B8:2C:73:48
RMS,451,0.059044,0.108226,0.059677,0.708725,0.995734,0.693897,23.17523,35.56506,52.74183,E4:65:B8:2C:73:48
RMS,458,0.056568,0.108618,0.058608,0.619993,0.966427,0.522163,23.05235,35.77844,53.84469,E4:65:B8:2C:73:48
RMS,465,0.056971,0.106719,0.05995,0.616029,1.136221,0.620512,23.2733,34.67243,50.10042,E4:65:B8:2C:73:48
RMS,472,0.056727,0.107662,0.056901,0.576286,0.972183,0.607369,23.2733,35.61454,52.93357,E4:65:B8:2C:73:48
RMS,479,0.056522,0.111225,0.059242,0.516999,1.025743,0.638743,23.02791,34.91945,50.69981,E4:65:B8:2C:73:48
RMS,486,0.056584,0.105876,0.060412,0.660405,1.491853,0.72365,23.22426,35.56167,52.61249,E4:65:B8:2C:73:48
RMS,493,0.056653,0.108807,0.060328,0.590288,1.290893,0.569186,23.19969,35.56653,52.59459,E4:65:B8:2C:73:48
RMS,500,0.057425,0.111534,0.059644,0.635011,1.076691,0.747784,23.19973,35.49924,52.1759,E4:65:B8:2C:73:48
RMS,507,0.055238,0.110015,0.058376,0.540736,1.030435,0.544144,23.24875,35.73743,53.82678,E4:65:B8:2C:73:48
RMS,514,0.055635,0.106098,0.059918,0.498115,1.285324,0.611114,23.3223,35.73785,53.54413,E4:65:B8:2C:73:48
RMS,521,0.05454,0.108706,0.058053,0.552034,1.240602,0.584438,23.05251,35.40958,52.51523,E4:65:B8:2C:73:48
RMS,528,0.055269,0.110234,0.058687,0.513833,1.095005,0.548643,23.17523,35.63653,53.19848,E4:65:B8:2C:73:48
RMS,535,0.056827,0.109654,0.059738,0.516338,1.037615,0.560723,23.37115,35.79366,53.90823,E4:65:B8:2C:73:48
RMS,542,0.058737,0.109785,0.058847,0.601756,1.128116,0.623199,23.17518,35.63834,53.13066,E4:65:B8:2C:73:48
RMS,549,0.056816,0.109958,0.060233,0.651199,1.216202,0.622229,23.19967,35.73757,53.53635,E4:65:B8:2C:73:48
RMS,556,0.05653,0.107067,0.058978,0.526009,0.925229,0.678342,23.10165,34.55713,49.13829,E4:65:B8:2C:73:48
RMS,563,0.055623,0.110717,0.059896,0.559951,1.263602,0.713871,23.22426,35.60934,52.78001,E4:65:B8:2C:73:48
RMS,570,0.056447,0.107954,0.059105,0.535988,1.330642,0.668735,23.12618,35.7056,53.41332,E4:65:B8:2C:73:48
